ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
ADM,2021,5718244045842,3616460450730,3010086902242,2424907329073,2708157143600,1093396693269,4731032244755,322048060499,588937420668,186377345044,410984449781,7557975779739
ADM,2022,6560282607529,2463419029617,3808885237420,3553518975457,2751397370109,1301335182380,10160060598135,773011011552,1135864723358,169600958917,947501641907,9477279354609
ADM,2023,7099750723258,3770702310437,4216768368081,3283536008335,2882982355176,997315611149,11097383196789,746789101427,1143396513712,209910136928,725236158784,7094195223400
ADM,2024,8192306496986,5551899644669,4815038617042,3814759323299,3377267879943,1721740132126,6705584837309,467093886801,925727385221,341860026720,410052038662,13253591557003
ADM,2025,8860146131001,6109368604893,4913120837626,2917516077288,3947025293374,937412676838,9445493178611,767620028465,1305304405266,345779369684,975006377110,7989201446910
ADN,2018,10670677382296,6259681471190,3142875281763,2477308255366,7527802100533,2675240058159,10882543276047,1277738671232,1722667403329,125494064289,1897664638651,11429053269228
ADN,2019,10812320764928,4923051908271,6225206881750,5178412601821,4587113883177,1218267506884,10495249204229,-249679278733,60342578261,372441676678,-351253504171,12288150195954
ADN,2020,12381587656133,7831456011097,4041332212881,3835835936883,8340255443251,3915353424465,16172748374828,1798644145025,2392752133905,144446952623,1848489076906,10196576560959
ADN,2021,14135786304196,9986285584123,3532695827072,3160445043031,10603090477123,4967705791611,16410804899168,2022398633406,2766623403563,238625111805,2603153170792,18767425116560
ADN,2022,15488363210672,7667740124839,4726193772995,3506716577676,10762169437677,6303250524758,23931535468420,2651400396196,3494213147880,179962652635,2222733667513,20773726426381
ADN,2023,16275554267358,9702579635921,5160365085450,3094181158514,11115189181907,2418537001431,12058517125884,1644742820892,2308484233330,252555707214,2298124979996,27807823755509
ADN,2024,17898315143549,10278421502655,4615918098419,3609426325372,13282397045130,4403941048322,17494974481507,2136012756025,2877196050582,207180105550,2619745113859,46095230022333
ADN,2025,19788283477083,11905781043609,6241796880957,5800874158614,13546486596126,6895346170532,11848502916183,1449048212048,2083968631173,272658366112,1618898147086,21274772642434
AEP,2018,8137451735273,5768301601330,1675521974178,1550142972596,6461929761094,3059625123888,7696827282619,518610387756,746491330914,98228346218,732818481880,19735352839678
AEP,2019,8402420714340,5169663337379,1767839388642,1317378081735,6634581325697,2733253606709,12355689012794,994335327738,1373602173626,130683013953,815115853606,13873604532000
AEP,2020,9152378439537,3711448334724,1647335283756,986686989876,7505043155781,4081123359865,6123720995624,500916750754,677927489436,51781550993,440189797267,18326096947053
AEP,2021,9733221353899,6344652107736,2322883766984,1769613789855,7410337586915,3333894627697,14860845775098,1168658637659,1601411248419,140587951345,1630791360425,23874345705875
AEP,2022,9846602857067,5920143799633,1684691726939,1234832582673,8161911130127,3072972299038,15511096450466,1521207914730,2023228052794,121718159382,1365811260080,26367700804812
AEP,2023,10436640430154,6381924119616,2109190300685,1772943066429,8327450129468,3004210160758,5799612381828,405671515027,621573193742,114483799958,591202711355,10348616883109
AEP,2024,10570710590805,7437585311347,2363378599263,1970088271512,8207331991541,2577118071452,12644033582895,1089089410192,1437887966656,76526203916,978843131060,17724779524880
AEP,2025,11004084095505,6895053976225,1954197576206,1756020283200,9049886519299,4813955815841,14655070307478,1287573910205,1706365957253,96898569496,1706064357967,25934473224186
AEQ,2018,1297030885725,954253209087,718369231808,445984007768,578661653916,192632648235,1814335027549,27815183022,85371656185,50602677406,30166777646,1937188297727
AEQ,2019,1396948094012,987357336262,382261117016,301829096301,1014686976996,464243440441,1161027515059,154020961364,217343419428,24817217722,210207578848,2326848480550
AEQ,2020,1470393682109,922705023064,435313511235,278522292919,1035080170874,504425988397,2130053202913,284680569540,373782231288,17931519363,299510343398,1959317865824
AEQ,2021,1612533301013,1200950505041,431975103935,295962880917,1180558197077,603508150568,869123750665,127890214814,186187286330,26324517813,160319842676,3684132627608
AEQ,2022,1690700461109,813034860202,503687118030,301061204044,1187013343079,406593545018,1199868119873,147093874406,207041953485,23174610476,209207981193,2783681347021
AEQ,2023,1786127717993,1287864445856,427419462402,369795656316,1358708255591,687460322508,944543032576,121713960282,171102645003,18960194650,179189482003,2343250678851
AEQ,2024,1885080820492,1091841221308,458907125679,378343976385,1426173694812,610956963032,2439485566456,284759995966,376297484250,20347489292,341045719064,3096084648277
AEQ,2025,1937104466985,835933472444,587341645559,496592577186,1349762821426,307371113784,1103936599132,145979385842,210734660608,28260428305,134826410350,5102721618626
AER,2018,907668568607,545035225699,278775002789,246322844268,628893565818,208341752808,1184592166817,74680665124,101631855924,8281024519,68624654120,2367933520174
AER,2019,1105739721104,670475439044,297948224068,278897466700,807791497036,272383175098,959037869026,56195614989,80257185606,10012666869,58880795735,1854889159451
AER,2020,1257355213091,565640343123,371484714085,241444790712,885870499006,350979680126,1502942463211,63573383762,95086791192,15620061489,56127034321,1478912522950
AER,2021,1448053866688,775299213387,444732551982,361059232523,1003321314705,385880643914,1315396492166,101539578178,151255664179,24331191456,126687987608,1488707053944
AER,2022,1690603185801,770350189647,439117351445,413560727797,1251485834355,379149507367,1210483761776,51118723615,85569926172,21671521653,56869486972,1831848781965
AER,2023,1970772381638,1064354622759,642207836995,539106195873,1328564544643,570920177730,2604894921132,197461564481,284931594488,38104638887,252246222100,1772622451425
AER,2024,2234449174464,1644893009299,746420820978,548488203016,1488028353485,816987593688,2074810876905,157967609888,220728189615,23268677254,178665492668,2117111358681
AER,2025,2559003780318,1617687997239,796601710251,620035019516,1762402070066,592886559569,1931038586544,137028257521,192539039278,21253717375,149827479714,4924665710784
AES,2018,508319979566,331091361164,310193388779,239658521454,198126590786,117094780452,460238662145,-9097520422,-1334901897,10036998630,-10512156840,584619716401
AES,2019,533846036830,387142602998,335281940386,243719407569,198564096444,81974044772,350417362483,39180054522,77509753010,28534684857,56439019412,494584214201
AES,2020,552894093442,247845855214,316577579750,268422519011,236316513692,47994810595,737738033133,82445758321,119873521251,16816323348,94797175678,558710741453
AES,2021,591083977448,402278953440,343433625062,218334957105,247650352385,52644337505,789689867268,82885872288,119033299168,15425958808,71327192401,618033464797
AES,2022,658689025233,362332391073,379282519790,251378604622,279406505442,82871211275,673347147198,89031244983,123597195958,12308139728,126121337611,886329278621
AES,2023,728812919046,458508944191,427694305975,295566318134,301118613071,75150689685,749894459675,97247098415,143706193201,22147320181,80722752205,514940396755
AES,2024,810902640063,369505485987,474452411551,423683620130,336450228512,177604575657,1117871206180,130926258051,178741080598,15083258034,176859681658,975093464848
AES,2025,843371894259,595888619571,469558853243,417648464839,373813041016,136566486336,1064611600264,110786934625,166677986656,28194318374,110782997544,1351748709273
AET,2018,1908082093715,794908753520,873762764098,503629569057,1034319329616,411037256965,999385546473,35870063119,78395380341,33557801442,31167441537,3789116467080
AET,2019,2286478900794,1526869551402,1008475028449,630764156496,1278003872344,301885020487,1599191670184,96676094886,167744797389,46899678781,131044819376,4895836329228
AET,2020,2729319978408,1184433642108,1202771092524,793709828627,1526548885884,531213333939,3261113069446,195488693923,304708802585,60347935180,189668022049,2123539814840
AET,2021,3133842850265,2340854795124,1387526326921,1238596296657,1746316523344,1042804082025,4146871527029,246793485530,385818802152,77326945240,229599435362,4116108516760
AET,2022,3022299548253,2180947265065,1831108476793,1175440808850,1191191071459,703398451805,3846096296256,10788565405,112890181909,99404475153,14435728993,1802114224128
AET,2023,3624780560548,1517294729457,1640045115553,1093008575278,1984735444994,1097154356124,3645786592920,201942323954,354200211245,101772306302,162392777732,4771224795380
AET,2024,4395020364547,2285755937534,1953088081344,1670985513940,2441932283202,782889099737,5083737274597,159950946253,284519988959,84581306142,196547810326,3947848458971
AET,2025,5261390161461,3676896547044,2534176057681,1550957921842,2727214103779,1106888999924,7628679004627,327563387455,571270408629,161816174309,331190138056,8976132484829
AEU,2018,3099971648112,1532846282267,1736043639880,1415873087905,1363928008231,598600071458,3341003793233,380627527995,581237685259,105453275264,323010573419,2048272941614
AEU,2019,3463442036872,1444364656495,1976155402256,1128950548455,1487286634616,360496258020,5514909185388,625799120134,876263455014,94014554845,909575820263,3713597027600
AEU,2020,3778447594421,2425449688117,2293927574685,1592896450751,1484520019735,736468693146,4935821514349,687455731622,1022260053555,162940389026,629716734545,5266475843060
AEU,2021,4203041721992,1981024458754,2258217663674,1686566743408,1944824058317,569682515693,5665670980156,630404462197,927748771024,139743193277,875570488420,6565144333234
AEU,2022,4801225545271,3299430398711,2692792561287,2434677002303,2108432983984,889371406707,3787750310864,476641822026,683564437671,87762160137,423628489873,3190385004138
AEU,2023,5131563359405,2285574538593,2763818226217,2109060201206,2367745133188,1342789325633,6087604952807,742529696791,1037091207285,108929086296,1015969998801,7099958663780
AEU,2024,5891652827000,4021892857956,3244365196283,1997511437534,2647287630717,1415651227222,3435107540989,440817542456,707206771513,156184843442,416306585251,3401607912978
AEU,2025,6460156880236,2830551739786,3698171029121,2376986542746,2761985851115,1602525031183,6434576639181,745860259250,1207788515712,275463191648,699624733110,6613675684198
AFA,2018,3140627624099,1243601051875,780979166853,677173215999,2359648457245,1198520819125,4464855351032,667713407520,890406293925,55764534525,763795966021,9330269599969
AFA,2019,3119570444121,2234705170162,2249387867045,1713074134138,870182577075,409778057422,3258359607453,162738184921,270406584626,66983853475,183376916235,1576635753193
AFA,2020,3292710193850,2327901217444,886095763359,671659687657,2406614430490,878834272338,2543856056782,359904002513,502310122561,52430119419,448435819958,8670973159311
AFA,2021,3481601456475,1522807035486,872710865799,721897656392,2608890590675,1010069580779,2753129589524,355655574189,489166202613,44596734877,305293706819,3639706833696
AFA,2022,3950525726658,1710479388048,1043909988787,586345470685,2906615737870,1059751869765,3113921319064,394129962692,541058400328,48395946962,530690318572,6860304549216
AFA,2023,4438935875789,2755789612957,1277302415390,946913161751,3161633460398,1018317223417,5248788765531,669246791914,922292333130,85733843236,774832773400,10472908949074
AFA,2024,4813632917737,3385668969401,1372831152820,1232759487784,3440801764916,874794103230,4190547952057,564974116911,776825810150,70608164011,509839204002,8099027033600
AFA,2025,5521389796882,3024253163337,1295358065994,1178929032932,4226031730888,1151352121270,4607503183210,736904177987,999594883406,78464660922,1026476003942,9139544993099
AFD,2018,7518315785253,3521747052941,3332942244243,2975078589620,4185373541010,2132022565123,11807306378322,733329274918,1128756181948,212094588300,590400845674,7600750096551
AFD,2019,8103527042509,5642800267848,3621007102587,2805115555901,4482519939921,2299395191621,6660414668028,453352588395,727953146922,161262411427,626093240482,16700449208358
AFD,2020,9500213506197,4919482912915,3880729803124,2726612887969,5619483703072,3339035602706,6355897387943,499669448877,772634435233,148047624136,675527798311,15892910461326
AFD,2021,11049177107035,4813751876896,4926927273535,3462923928539,6122249833499,3103084210441,12090978684308,860110536827,1255370253019,180232081985,869846025859,24212740679275
AFD,2022,12445780091071,5730056354479,5613123198805,5240760539057,6832656892265,1615294892730,14254053909569,1228535747971,1783671146635,248001461670,1378150856225,10001325533585
AFD,2023,13131462015759,8039938045573,9732328649876,7474621410014,3399133365882,1547760956541,12967284307439,167091427642,763722993128,554858708575,179283112012,9415608218137
AFD,2024,13708836322208,9697093661058,9222811676089,6060523218884,4486024646118,2567396016876,21203016650246,-479439455646,-198065786264,401233533293,-387723177412,8601155424075
